94	"Function"	23	"pagoda"	"a Hindu or Buddhist temple or sacred building. (The New Shorter Oxford English Dictionary, 1993)"
94	"Function"	24	"shinto shrine"	"a building for public Shinto worship. (adapted from The New Shorter Oxford English Dictionary, 1993)"
94	"Function"	25	"buddhist temple"	"see pagoda."
94	"Function"	26	"mosque"	"a Muslim place of worship. (The New Shorter Oxford English Dictionary, 1993)"
94	"Function"	27	"marabout"	"a shrine marking the burial place of a Muslim holy man. (The New Shorter Oxford English Dictionary, 1993)"
94	"Function"	28	"lookout"	"keeping a watch upon events at sea or along the coast. (adapted from IHO Dictionary, S-32,5th Edition,2917)"
94	"Function"	29	"communication"	"transmitting and/or receiving electronic communication signals. (adapted from Digital Geographic Information Standard - DIGEST)"
94	"Function"	30	"television"	"broadcast of television signals."
94	"Function"	31	"radio"	"broadcast of radio signals."
94	"Function"	32	"radar"	"a method, system or technique of using beamed, reflected, and timed radio waves for detecting, locating, or tracking objects, and for measuring altitudes. (IHO Dictionary, S-32, 5th Edition,4158)"
94	"Function"	33	"light support"	"supporting a light"
94	"Function"	34	"microwave"	"broadcasting and receiving signals using microwaves."
94	"Function"	35	"cooling"	"dissipating heat."
94	"Function"	36	"observation"	"a place from which the surroundings can be observed but at which a watch is not habitually maintained. (adapted from IHO Dictionary, S-32, 5th Edition,2917)"
94	"Function"	37	"time ball"	"a visual time signal in form of a ball"
94	"Function"	38	"clock"	"visual time signal. (adapted from S-32, 5th Edition, 5536)"
94	"Function"	39	"control"	"used to control the flow of air, rail, or marine traffic. (Digital Geographic Information Standard - DIGEST)"
94	"Function"	40	"airship mooring"	"a facility to secure an airship. (adapted from Digital Geographic Information Standard - DIGEST)"
94	"Function"	41	"stadium"	"a large usually unroofed building with tiers of seats for spectators"
94	"Function"	42	"bus station:"	"a location at which buses arrive and from which they depart."
94	"Function"	501	"water treatment plant"	
94	"Function"	502	"station (miscellanious)"	
96	"Height/Length Units"	1	"metres"	"heights/lengths are specified in metres (SI units of length).(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
96	"Height/Length Units"	2	"feet"	"heights/lengths are specified in feet (imperial units of length).(S-57 Annex A,Appendix A, Chapter 2 Attributes)"
96	"Height/Length Units"	501	"international nautical mile"	"A unit of length equal to 1,852 METRES. This value was approved by the International Hydrographic Conference of 1929 and has been adopted by nearly all maritime states.(AML)"
96	"Height/Length Units"	502	"cable"	"a unit of distance originally equal to the length of a ship's anchor cable, but now generally considered to be about 600 feet. In the British Navy it is 608 feet, or exactly one-tenth of a nautical mile."
96	"Height/Length Units"	503	"yard"	"a unit of length equal to 3 feet, 36 inches, or  0.9144 metre."
103	"Jurisdiction"	1	"International"	"involving more than one country; covering more than one national area."
103	"Jurisdiction"	2	"National"	"an area administered or controlled by a single nation."
103	"Jurisdiction"	3	"National sub-division"	"an area smaller than the nation in which it lies."
103	"Jurisdiction"	501	"NATO"	"an area administered or controlled by NATO"
107	"Light Characteristic"	1	"fixed"	"A signal light that shows continuously, in any given direction, with constant luminous intensity and colour. (IHO Dictionary, S-32, 5th Edition, 2780)"
107	"Light Characteristic"	2	"flashing"	"A rhythmic light in which the total duration of the light in a period is clearly shorter than the total duration of darkness and all the appearances of light are of equal duration. (IHO Dictionary, S-32, 5th Edition, 2783)"
107	"Light Characteristic"	3	"long-flashing"	"A flashing light in which a single flash of not less than two seconds duration is regularly repeated. (IHO Dictionary, S-32, 5th Edition, 2796)"
107	"Light Characteristic"	4	"quick-flashing"	"A light exhibiting without interruption very rapid regular alternations of light and darkness. (IHO Dictionary, S-32, 5th Edition, 2803)"
107	"Light Characteristic"	5	"very quick-flashing"	"A flashing light in which flashes are repeated at a rate of not less than 80 flashes per minute but less than 160 flashes per minute."
107	"Light Characteristic"	6	"ultra quick-flashing"	"A flashing light in which flashes are repeated at a rate of not less than 160 flashes per minute."
107	"Light Characteristic"	7	"isophased"	"A light with all durations of light and darkness equal. (IHO Dictionary, S-32, 5th Edition, 2779)"
107	"Light Characteristic"	8	"occulting"	"A rhythmic light in which the total duration of light in a period is clearly longer than the total duration of darkness and all the eclipses are of equal duration. (IHO Dictionary, S-32, 5th Edition, 2801)"
107	"Light Characteristic"	9	"interrupted quick-flashing"	"a quick light in which the sequence of flashes is interrupted by regularly repeated eclipses of constant and long duration. (IHO Dictionary, S-32, 5th Edition, 2790)"
107	"Light Characteristic"	10	"interrupted very quick flashing"	"A light in which the very rapid alterations of light and darkness are interrupted at regular intervals by eclipses of long duration. (IHO Dictionary, S-32, 5th Edition, 2792)"
107	"Light Characteristic"	11	"interrupted ultra quick flashing"	"A light in which the ultra quick flashes (160 or more per minute) are interrupted at regular intervals by eclipses of long duration. (IHO Dictionary, S-32, 5th Edition, 2791)"
107	"Light Characteristic"	12	"morse"	"A rhythmic light in which appearances of light of two clearly different durations are grouped to represent a character or characters in the morse code. (IHO Dictionary, S-32, 5th Edition, 2798)                                                                                                                                 28 = alternating: A signal light that shows, in any given direction, two or more colours in a regularly repeated sequence with a regular periodicity. (IHO Dictionary, S-32, 5th Edition, 2770)"
107	"Light Characteristic"	13	"fixed/flash"	
107	"Light Characteristic"	14	"flash/long-flash"	
107	"Light Characteristic"	15	"occulting/flash"	
107	"Light Characteristic"	16	"fixed/long-flash"	
107	"Light Characteristic"	17	"occulting alternating"	
107	"Light Characteristic"	18	"long-flash alternating"	
107	"Light Characteristic"	19	"flash alternating"	
107	"Light Characteristic"	20	"group alternating"	
107	"Light Characteristic"	25	"quick-flash plus long-flash"	
107	"Light Characteristic"	26	"very quick-flash plus long-flash"	
107	"Light Characteristic"	27	"ultra quick-flash plus long-flash"	
107	"Light Characteristic"	28	"alternating"	"a signal light that shows, in any given direction, two or more colours in a regularly repeated sequence with a regular periodicity. (IHO Dictionary, S-32, 5th Edition, 2770)"
107	"Light Characteristic"	29	"fixed and alternating flashing"	
108	"Light Visibility"	1	"high intensity"	"Non-marine lights with a higher power than marine lights and visible from well off shore (often `Aero' lights).  (adapted from IHO Chart Specifications, M-4)"
108	"Light Visibility"	2	"low intensity"	"Non-marine lights with a lower power than marine lights. (Bundesamt fur Seeschiffahrt und Hydrographie, Germany)"
108	"Light Visibility"	3	"faint"	"A decrease in the apparent intensity of a light which may occur in the case of partial obstructions. (IHO Chart Specifications, M-4)"
108	"Light Visibility"	4	"intensified"	"A light in a sector is intensified (i.e. has a longer range than other sectors). (Bundesamt fur Seeschiffahrt und Hydrographie, Germany)"
108	"Light Visibility"	5	"unintensified"	"A light in a sector is unintensified (i.e. has a shorter range than other sectors). (Bundesamt fur Seeschiffahrt und Hydrographie, Germany)"
108	"Light Visibility"	6	"visibility deliberately restricted"	"A light sector is deliberately reduced in intensity, for example to reduce its effect on a built up area. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
108	"Light Visibility"	7	"obscured"	"Said of the arc of a light sector designated by its limiting bearings in which the light is not visible from seaward. (IHO Dictionary, S-32, 5th Edition, 3492)"
108	"Light Visibility"	8	"partially obscured"	"This value specifies that parts of the sector are obscured. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
109	"Marks Navigational - System of"	1	"IALA A"	"Navigational aids conform to the International Association of Lighthouse Authorities - IALA A system."
109	"Marks Navigational - System of"	2	"IALA B"	"Navigational aids conform to the International Association of Lighthouse Authorities - IALA B system"
109	"Marks Navigational - System of"	9	"no system"	"Navigational aids do not conform to any defined system."
109	"Marks Navigational - System of"	10	"other system"	"Navigational aids conform to a defined system other than International Association of Lighthouse Authorities - IALA."
112	"Nature of Construction"	1	"masonry"	"Constructed from brick or stone. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
112	"Nature of Construction"	2	"concreted"	"Constructed of concrete, a material made of sand and gravel that is united by cement into a hardened mass used for foundations etc. (Adapted from the Illustrated Contemporary Dictionary, Encyclopaedic Edition, 1978)"
112	"Nature of Construction"	3	"loose boulders"	"Constructed from large stones or blocks of concrete, often placed loosely for protection against waves or water turbulence. (S-57 Annex A, Appendix A, Chapter 2 Attributes)"
112	"Nature of Construction"	4	"hard surface"	"Constructed with a surface of hard material, usually a term applied to roads surfaced with aphsalt or concrete. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
112	"Nature of Construction"	5	"unsurfaced"	"Constructed with no extra protection, usually a term applied to roads not surfaced with a hard material. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
